time_s,setpoint_m,position_m,measured_position_m,velocity_m_s,error_m,beam_angle_deg,disturbance_m_s2
2.81,0.12,0.1280173386083207,0.12352758118375443,0.10005854506179128,-0.008017338608320712,12.000000000000002,0.0
2.82,0.12,0.12891396821352974,0.12987221557143708,0.0896629605209033,-0.008913968213529744,-12.000000000000002,0.0
2.83,0.12,0.12979146557151924,0.12982280888995845,0.08774973579894992,-0.009791465571519248,-2.192929396195232,0.0
2.84,0.12,0.13077291877491762,0.12757060420269029,0.09814532033983789,-0.010772918774917623,12.000000000000002,0.0
2.85,0.12,0.13165041613290712,0.1298298691600177,0.08774973579894992,-0.011650416132907127,-12.000000000000002,0.0
2.86,0.12,0.13242395764548776,0.13217785054162015,0.07735415125806194,-0.01242395764548776,-12.000000000000002,0.0
2.87,0.12,0.1331483263232789,0.13252889124220024,0.0724368677791145,-0.013148326323278892,-5.6439147253708,0.0
2.88,0.12,0.13384233915376229,0.13256398395167177,0.0694012830483392,-0.01384233915376229,-3.4806643416816563,0.0
2.89,0.12,0.1344419595724838,0.13363536261763037,0.059962041872152,-0.014441959572483815,-10.881876383917183,0.0
2.9,0.12,0.13499214186037606,0.13393800481607004,0.05501822878922544,-0.014992141860376063,-5.674464309350713,0.0
2.91,0.12,0.13543836830285944,0.135297266884581,0.04462264424833747,-0.01543836830285944,-12.000000000000002,0.0
2.92,0.12,0.13578063889993394,0.13838135224884576,0.034227059707449506,-0.015780638899933946,-12.000000000000002,0.0
2.93,0.12,0.13622686534241732,0.13064732201807136,0.04462264424833747,-0.016226865342417324,12.000000000000002,0.0
2.94,0.12,0.13656913593949183,0.13575316481339794,0.034227059707449506,-0.01656913593949183,-12.000000000000002,0.0
2.95,0.12,0.13680745069115743,0.1369221607822367,0.02383147516656154,-0.01680745069115744,-12.000000000000002,0.0
2.96,0.12,0.13697818748484578,0.13739943867053164,0.017073679368835366,-0.01697818748484578,-7.767635846237748,0.0
2.97,0.12,0.13718227700906274,0.1362343583222032,0.02040895242169711,-0.017182277009062746,3.824781442998158,0.0
2.98,0.12,0.1374903223786886,0.13366883344410557,0.030804536962585075,-0.01749032237868861,12.000000000000002,0.0
2.99,0.12,0.13769441190290557,0.13814631334611682,0.02040895242169711,-0.017694411902905577,-12.000000000000002,0.0
3.0,0.12,0.13779454558171367,0.14114911233123395,0.010013367880809141,-0.017794545581713672,-12.000000000000002,0.0
3.0100000000000002,0.12,0.13799863510593063,0.1347268227718814,0.02040895242169711,-0.017998635105930638,12.000000000000002,0.0
3.02,0.12,0.13809876878473873,0.13972629113332702,0.010013367880809141,-0.018098768784738734,-12.000000000000002,0.0
3.0300000000000002,0.12,0.13829610994749522,0.13744171833849295,0.019734116275649104,-0.018296109947495226,11.210549678995816,0.0
3.04,0.12,0.13840906212286605,0.13817346125583752,0.011295217537081835,-0.018409062122866054,-9.716775533260133,0.0
3.0500000000000003,0.12,0.13859725680042737,0.13630326510145815,0.018819467756131258,-0.01859725680042737,8.655034309219976,0.0
3.06,0.12,0.1386814956325798,0.1379283444557156,0.00842388321524329,-0.018681495632579814,-12.000000000000002,0.0
3.0700000000000003,0.12,0.13866177861932336,0.14128158482197772,-0.001971701325644677,-0.01866177861932336,-12.000000000000002,0.0
3.08,0.12,0.13868466866466997,0.13982708910329877,0.0022890045346601624,-0.018684668664669973,4.888337554598361,0.0
3.09,0.12,0.13860360286460768,0.14214929187548986,-0.008106580006227805,-0.018603602864607688,-12.000000000000002,0.0
3.1,0.12,0.13854682295913354,0.14095842664256308,-0.005677990547414462,-0.01854682295913354,2.7840539545278244,0.0
3.11,0.12,0.13853826754943174,0.13942499631699268,-0.0008555409701794196,-0.018538267549431747,5.534723922812905,0.0
3.12,0.12,0.13842575629432108,0.14202613660176733,-0.011251125511067387,-0.018425756294321083,-12.000000000000002,0.0
3.13,0.12,0.13841720088461928,0.13930374261179768,-0.0008555409701794196,-0.01841720088461929,12.000000000000002,0.0
3.14,0.12,0.13831782178003457,0.14007317723821341,-0.009937910458472223,-0.018317821780034577,-10.465730321836284,0.0
3.15,0.12,0.1383187859241341,0.13772467987296516,9.64144099542992e-05,-0.018318785924134107,11.577106392422031,0.0
3.16,0.12,0.13823501245385778,0.1384518775558525,-0.008377347027632058,-0.01823501245385778,-9.757309158327836,0.0
3.17,0.12,0.13820991585409748,0.13684016480725722,-0.0025096599760286087,-0.01820991585409748,6.739403929910112,0.0
3.18,0.12,0.1380808634089283,0.14018908372328717,-0.012905244516916575,-0.01808086340892831,-12.000000000000002,0.0
3.19,0.12,0.138055766809168,0.13572425616269856,-0.002509659976028608,-0.01805576680916801,12.000000000000002,0.0
3.2,0.12,0.13792671436399884,0.13962046749400334,-0.012905244516916575,-0.01792671436399884,-12.000000000000002,0.0
3.21,0.12,0.13788227885361526,0.13754541224898853,-0.004443551038356723,-0.017882278853615263,9.743277612921188,0.0
3.22,0.12,0.1377338874978228,0.1402247730405499,-0.01483913557924469,-0.017733887497822814,-12.000000000000002,0.0
3.23,0.12,0.13760156207277913,0.13923562547528534,-0.013232542504368715,-0.01760156207277913,1.8413369945092022,0.0
3.24,0.12,0.13736528080232657,0.14124285438807274,-0.023628127045256683,-0.017365280802326577,-12.000000000000002,0.0
3.25,0.12,0.13723088207743286,0.13882683018460387,-0.013439872489370598,-0.01723088207743287,11.757218206883843,0.0
3.2600000000000002,0.12,0.13720043919794803,0.13408680156612637,-0.0030442879484826307,-0.01720043919794803,12.000000000000002,0.0
3.27,0.12,0.13706604047305432,0.13706653285215162,-0.013439872489370598,-0.017066040473054322,-12.000000000000002,0.0
3.2800000000000002,0.12,0.13703559759356948,0.13472202608786468,-0.0030442879484826307,-0.017035597593569485,12.000000000000002,0.0
3.29,0.12,0.13690119886867577,0.13599903790883694,-0.013439872489370598,-0.016901198868675776,-12.000000000000002,0.0
3.3000000000000003,0.12,0.1366628442983732,0.13992365573522922,-0.023835457030258564,-0.016662844298373197,-12.000000000000002,0.0
3.31,0.12,0.1365029484516391,0.13793791192016858,-0.015989584673408937,-0.016502948451639105,9.02801886729796,0.0
3.3200000000000003,0.12,0.13644700845031388,0.13510508759448162,-0.00559400013252097,-0.016447008450313882,12.000000000000002,0.0
3.33,0.12,0.13639975480374839,0.13441957371743307,-0.004725364656549669,-0.01639975480374839,0.9954330105637189,0.0
3.34,0.12,0.13624854531177402,0.1364653189895009,-0.015120949197437637,-0.016248545311774026,-12.000000000000002,0.0
3.35,0.12,0.13620129166520853,0.13381542501301177,-0.00472536465654967,-0.016201291665208534,12.000000000000002,0.0
3.36,0.12,0.13605857969696356,0.13485901111041537,-0.014271196824498334,-0.01605857969696356,-11.006283282412154,0.0
3.37,0.12,0.13581191188330968,0.13668259864006604,-0.024666781365386303,-0.015811911883309687,-12.000000000000002,0.0
3.38,0.12,0.13546128822424694,0.13812253595552307,-0.03506236590627427,-0.015461288224246944,-12.000000000000002,0.0
3.39,0.12,0.13515968186994615,0.13667881116869582,-0.030160635430080164,-0.015159681869946151,5.626005754956416,0.0
