controller,time_s,setpoint_m,position_m,measured_position_m,velocity_m_s,error_m,beam_angle_deg,disturbance_m_s2
PD,7.2700000000000005,-0.08,-0.0787430750225452,-0.07746920161587902,0.02607610742562674,-0.0012569249774548041,-9.37013244018067,0.6
PD,7.28,-0.08,-0.07831835810288006,-0.08102339686079765,0.04247169196651471,-0.0016816418971199454,12.000000000000002,0.6
PD,7.29,-0.08,-0.07786196854345881,-0.08055742985342111,0.0456389559421242,-0.0021380314565411923,-3.247815406045389,0.6
PD,7.3,-0.08,-0.07744953482944644,-0.0769663411100134,0.04124337140123623,-0.002550465170553559,-12.000000000000002,0.6
PD,7.3100000000000005,-0.08,-0.07695792432331869,-0.07733298616757554,0.04916105061277559,-0.0030420756766813134,2.1980376150026673,0.6
PD,7.32,-0.08,-0.07650351991886249,-0.07586044668559043,0.0454404404456201,-0.0034964800811375096,-11.210388200674108,0.6
PD,7.33,-0.08,-0.07592997294671545,-0.0768788619007194,0.05735469721470315,-0.004070027053284547,6.793143189324149,0.6
PD,7.34,-0.08,-0.0753962999747477,-0.0753736854938062,0.05336729719677503,-0.0046037000252523025,-11.522223170883137,0.6
PD,7.3500000000000005,-0.08,-0.07482785567938906,-0.07508006180493748,0.0568444295358642,-0.005172144320610944,-2.892221510473424,0.6
PD,7.36,-0.08,-0.0743033672294393,-0.07327232090121921,0.052448844994976235,-0.005696632770560706,-12.000000000000002,0.6
PD,7.37,-0.08,-0.0737654815878068,-0.07268935066555035,0.05378856416325057,-0.006234518412193205,-5.348050947316041,0.6
PD,7.38,-0.08,-0.07306364010076541,-0.07700522557659034,0.07018414870413854,-0.006936359899234593,12.000000000000002,0.6
PD,7.390000000000001,-0.08,-0.07227067781730326,-0.07755817721144712,0.07929622834621507,-0.007729322182696743,3.568487176730769,0.6
PD,7.4,-0.08,-0.07152167137924999,-0.07026718702200024,0.0749006438053271,-0.008478328620750014,-12.000000000000002,0.6
PD,7.41,-0.08,-0.0707975080739999,-0.06914622119272612,0.07241633052500883,-0.009202491926000103,-9.76957838326463,0.6
PD,7.42,-0.08,-0.06990938892334093,-0.07283875411302658,0.0888119150658968,-0.010090611076659067,12.000000000000002,0.6
PD,7.43,-0.08,-0.06892083917719126,-0.07362905973643219,0.09885497461496742,-0.011079160822808742,4.638068725153893,0.6
PD,7.44,-0.08,-0.06797624527645046,-0.06872276953517686,0.09445939007407946,-0.012023754723549537,-12.000000000000002,0.6
PD,7.45,-0.08,-0.06707560722111855,-0.0661145688237494,0.09006380553319149,-0.012924392778881452,-12.000000000000002,0.6
PD,7.46,-0.08,-0.06621892501119551,-0.06348041817624991,0.08566822099230352,-0.013781074988804487,-12.000000000000002,0.6
PD,7.47,-0.08,-0.06521678410616095,-0.06518632986699262,0.10021409050345538,-0.014783215893839047,9.84116233508102,0.6
PD,7.48,-0.08,-0.06412594669718082,-0.06596021749933234,0.10908374089801441,-0.015874053302819185,3.2901851026090814,0.6
PD,7.49,-0.08,-0.06299782497302275,-0.06591220794035055,0.11281217241580617,-0.017002175026977248,-2.6039220157349576,0.6
PD,7.5,-0.08,-0.06191365909427357,-0.06297492238968144,0.1084165878749182,-0.01808634090572643,-12.000000000000002,0.6
PD,7.51,-0.08,-0.06088279554026665,-0.06251218850204408,0.1030863554006923,-0.019117204459733354,-6.119625166821733,0.0
PD,7.5200000000000005,-0.08,-0.059850807455210334,-0.06291293135172428,0.1031988085056315,-0.020149192544789668,0.1288618747598858,0.0
PD,7.53,-0.08,-0.0589227752155629,-0.05575329615348376,0.09280322396474353,-0.021077224784437104,-12.000000000000002,0.0
PD,7.54,-0.08,-0.05805416241436075,-0.05535243841141864,0.08686128012021516,-0.021945837585639255,-6.825095612764937,0.0
PD,7.55,-0.08,-0.05719260282341103,-0.05578206504724989,0.08615595909497142,-0.022807397176588973,-0.8082651667399972,0.0
PD,7.5600000000000005,-0.08,-0.056227087387052434,-0.05903430361902928,0.0965515436358594,-0.023772912612947568,12.000000000000002,0.0
PD,7.57,-0.08,-0.055365527796102716,-0.05451704873845788,0.08615595909497142,-0.024634472203897285,-12.000000000000002,0.0
PD,7.58,-0.08,-0.05456700260346694,-0.05408627497710691,0.07985251926357745,-0.025432997396533062,-7.2424816170663595,0.0
PD,7.59,-0.08,-0.05383043578995058,-0.053681911355058835,0.07365668135163582,-0.02616956421004942,-7.118204248274903,0.0
PD,7.6000000000000005,-0.08,-0.0531978248218431,-0.05133110525586303,0.06326109681074785,-0.026802175178156903,-12.000000000000002,0.0
PD,7.61,-0.08,-0.05256726735239604,-0.05192708253612054,0.06305574694470589,-0.027432732647603965,-0.2353142744831683,0.0
PD,7.62,-0.08,-0.05202914321598979,-0.05108723887978737,0.05381241364062493,-0.027970856784010213,-10.653358841363552,0.0
PD,7.63,-0.08,-0.05155254951053074,-0.05075533064924537,0.047659370545904814,-0.028447450489469263,-7.068786755214707,0.0
PD,7.640000000000001,-0.08,-0.051109484020922344,-0.05087096669452653,0.044306548960839416,-0.028890515979077658,-3.8449357058846996,0.0
PD,7.65,-0.08,-0.05056246268590507,-0.05467670628035071,0.05470213350172738,-0.02943753731409493,12.000000000000002,0.0
PD,7.66,-0.08,-0.050119397196296676,-0.05039522053108396,0.044306548960839416,-0.029880602803703325,-12.000000000000002,0.0
PD,7.67,-0.08,-0.049664323331410264,-0.05123178111399493,0.045507386488641395,-0.030335676668589738,1.3761907649007323,0.0
PD,7.68,-0.08,-0.04918613009710402,-0.052224005246690304,0.047819323430623985,-0.03081386990289598,2.650229532611137,0.0
PD,7.69,-0.08,-0.04881189270820666,-0.04582249685850237,0.03742373888973602,-0.03118810729179334,-12.000000000000002,0.0
PD,7.7,-0.08,-0.04851513357276208,-0.04535390202643526,0.02967591354445772,-0.03148486642723792,-8.914273805735528,0.0
PD,7.71,-0.08,-0.04823857916854282,-0.04579669237217086,0.02765544042192597,-0.03176142083145718,-2.3159222304206892,0.0
PD,7.72,-0.08,-0.04788677609502662,-0.047728152334831075,0.03518030735162059,-0.032113223904973384,8.655749148616527,0.0
PD,7.73,-0.08,-0.04763892886691929,-0.04518552585312131,0.024784722810732622,-0.03236107113308071,-12.000000000000002,0.0
PD,7.74,-0.08,-0.047287125793403086,-0.04761482250571564,0.03518030735162059,-0.032712874206596916,12.000000000000002,0.0
PD,7.75,-0.08,-0.047026997707945876,-0.046881531239607525,0.026012808545720977,-0.032973002292054125,-10.564947592662703,0.0
PD,7.76,-0.08,-0.046664914622831725,-0.04921394044886984,0.036208308511415266,-0.033335085377168276,11.765698889191155,0.0
PD,7.7700000000000005,-0.08,-0.04640678738312645,-0.04587093201383405,0.0258127239705273,-0.03359321261687355,-12.000000000000002,0.0
PD,7.78,-0.08,-0.046169910599403605,-0.04628601552627762,0.02368767837228471,-0.0338300894005964,-2.435856582498538,0.0
PD,7.79,-0.08,-0.04582907797027188,-0.04877521483307253,0.03408326291317268,-0.03417092202972812,12.000000000000002,0.0
PD,7.8,-0.08,-0.04559220118654903,-0.045931472193905074,0.023687678372284714,-0.03440779881345097,-12.000000000000002,0.0
PD,7.8100000000000005,-0.08,-0.04541437219988847,-0.04575166031426265,0.017782898666056386,-0.03458562780011153,-6.78220662033298,0.0
PD,7.82,-0.08,-0.04534049905863678,-0.04181924986659919,0.007387314125168418,-0.03465950094136322,-12.000000000000002,0.0
PD,7.83,-0.08,-0.045209476778492526,-0.043552072401609965,0.013102228014425815,-0.034790523221507476,6.563152452178507,0.0
PD,7.84,-0.08,-0.04502513774645835,-0.04518658590030959,0.018433903203417444,-0.03497486225354165,6.121287873691548,0.0
PD,7.8500000000000005,-0.08,-0.04493114996797335,-0.044527563126856184,0.009398777848500229,-0.03506885003202665,-10.410681521486868,0.0
PD,7.86,-0.08,-0.04486666759267247,-0.04484272521176495,0.006448237530087846,-0.03513333240732753,-3.383035534756163,0.0
PD,7.87,-0.08,-0.04482393621048357,-0.045272495562263565,0.004273138218890484,-0.03517606378951643,-2.4932670190230026,0.0
PD,7.88,-0.08,-0.04472030368174922,-0.04698879060526014,0.010363252873435022,-0.03527969631825078,6.9961294655306325,0.0
PD,7.890000000000001,-0.08,-0.04472062699842375,-0.045022407436963084,-3.233166745294537e-05,-0.03527937300157625,-12.000000000000002,0.0
PD,7.9,-0.08,-0.044693864622370245,-0.04621282351172878,0.002676237605350418,-0.035306135377629756,3.105311798139067,0.0
PD,7.91,-0.08,-0.04465167788801878,-0.04719449570021654,0.004218673435146871,-0.035348322111981224,1.7677817229225552,0.0
PD,7.92,-0.08,-0.04471344699907619,-0.043629234258923705,-0.006176911105741097,-0.035286553000923815,-12.000000000000002,0.0
PD,7.930000000000001,-0.08,-0.044806836496520286,-0.043930917679209716,-0.009338949744410022,-0.035193163503479716,-3.6258489846629227,0.0
PD,7.94,-0.08,-0.04479627014855551,-0.04838025151925644,0.001056634796477945,-0.035203729851444494,12.000000000000002,0.0
PD,7.95,-0.08,-0.044889659645999606,-0.04504163942354576,-0.009338949744410022,-0.035110340354000395,-12.000000000000002,0.0
PD,7.96,-0.08,-0.04508700498885258,-0.04289825687419976,-0.01973453428529799,-0.03491299501114742,-12.000000000000002,0.0
PD,7.97,-0.08,-0.04533172936988841,-0.04296855751105994,-0.024472438103583273,-0.03466827063011159,-5.437395795267251,0.0
PD,7.98,-0.08,-0.04560837132035428,-0.043280055684117934,-0.0276641950465866,-0.03439162867964572,-3.659972602832897,0.0
PD,7.99,-0.08,-0.04579313993197205,-0.04553054490655136,-0.018476861161776957,-0.03420686006802795,10.588069748522305,0.0
PD,8.0,-0.08,-0.045901687507712244,-0.047483230587910354,-0.01085475757401894,-0.03409831249228776,8.768474810191302,0.0
PD,8.01,-0.08,-0.04601832210068301,-0.04806908516242837,-0.011663459297077013,-0.03398167789931699,-0.9267443212772938,0.0
PD,8.02,-0.08,-0.04623891253906266,-0.0453291122911823,-0.022059043837964983,-0.03376108746093734,-12.000000000000002,0.0
PD,8.03,-0.08,-0.04649833881767022,-0.04548035247033234,-0.025942627860755758,-0.03350166118232978,-4.454746323679172,0.0
PD,8.040000000000001,-0.08,-0.04686172094168666,-0.043923676594460094,-0.03633821240164373,-0.03313827905831334,-12.000000000000002,0.0
PD,8.05,-0.08,-0.04722844625908518,-0.044661761641002495,-0.03667253173985135,-0.032771553740914824,-0.38310459643946715,0.0
PD,8.06,-0.08,-0.04749121573107481,-0.04749290357214752,-0.026276947198963382,-0.032508784268925194,12.000000000000002,0.0
PD,8.07,-0.08,-0.04765002935765556,-0.049979627488796544,-0.015881362658075417,-0.03234997064234444,12.000000000000002,0.0
PD,8.08,-0.08,-0.04791279882964519,-0.04828824255167736,-0.026276947198963382,-0.03208720117035481,-12.000000000000002,0.0
PD,8.09,-0.08,-0.04827112627413019,-0.047478336440024145,-0.03583274444849973,-0.03172887372586981,-11.017916631194401,0.0
PD,8.1,-0.08,-0.0485985183092971,-0.048675292764909,-0.03273920351669139,-0.0314014816907029,3.5472023563238326,0.0
PD,8.11,-0.08,-0.0489008264890668,-0.049754306525452416,-0.030230817976970147,-0.0310991735109332,2.875605177753413,0.0
PD,8.120000000000001,-0.08,-0.04930709051424538,-0.048395056859127004,-0.040626402517858116,-0.03069290948575462,-12.000000000000002,0.0
PD,8.13,-0.08,-0.049635238039725874,-0.0503150059970666,-0.032814752548049386,-0.030364761960274128,8.988313170995054,0.0
PD,8.14,-0.08,-0.04996811481326603,-0.05089137020717662,-0.03328767735401607,-0.03003188518673397,-0.5419399889931704,0.0
PD,8.15,-0.08,-0.050404947432215075,-0.049345209144659154,-0.043683261894904034,-0.029595052567784927,-12.000000000000002,0.0
PD,8.16,-0.08,-0.05076589916774133,-0.051208932592473486,-0.03609517355262576,-0.02923410083225867,8.72903734705824,0.0
PD,8.17,-0.08,-0.05122600314309449,-0.05027769038978463,-0.04601039753531584,-0.028773996856905515,-11.437827104347347,0.0
PD,8.18,-0.08,-0.051702033946481735,-0.05067959509739024,-0.04760308033872458,-0.028297966053518267,-1.8253888336656954,0.0
PD,8.19,-0.08,-0.0520741089044601,-0.053980891948664886,-0.037207495797836616,-0.027925891095539904,12.000000000000002,0.0
PD,8.2,-0.08,-0.052542348479611395,-0.05303659115219092,-0.046823957515129765,-0.027457651520388607,-11.088746957742497,0.0
PD,8.21,-0.08,-0.05311454390017157,-0.04966679459977847,-0.05721954205601773,-0.026885456099828432,-12.000000000000002,0.0
PD,8.22,-0.08,-0.053582783475322866,-0.05543870292564014,-0.046823957515129765,-0.026417216524677135,12.000000000000002,0.0
PD,8.23,-0.08,-0.053947067205065286,-0.057816092373263926,-0.0364283729742418,-0.026052932794934716,12.000000000000002,0.0
PD,8.24,-0.08,-0.05435165153923794,-0.057670757511550305,-0.04045843341726547,-0.025648348460762062,-4.623124066113109,0.0
PD,8.25,-0.08,-0.05486019171881947,-0.0542934316460846,-0.05085401795815343,-0.02513980828118053,-12.000000000000002,0.0
PD,8.26,-0.08,-0.055372456319138716,-0.05479835716275407,-0.051226460031924714,-0.024627543680861286,-0.4267911256338985,0.0
PD,8.27,-0.08,-0.055868290574434334,-0.055607678029988956,-0.04958342552956173,-0.024131709425565667,1.8831178616168798,0.0
PD,8.28,-0.08,-0.05646808067513883,-0.05343991091657733,-0.059979010070449694,-0.02353191932486117,-12.000000000000002,0.0
PD,8.290000000000001,-0.08,-0.05696391493043445,-0.061813749541344706,-0.04958342552956173,-0.023036085069565553,12.000000000000002,0.0
PD,8.3,-0.08,-0.057563705031138945,-0.0561720471815728,-0.059979010070449694,-0.022436294968861056,-12.000000000000002,0.0
PD,8.31,-0.08,-0.05826745097725232,-0.0544408286275318,-0.07037459461133766,-0.021732549022747683,-12.000000000000002,0.0
PD,8.32,-0.08,-0.058867241077956815,-0.06052301250703575,-0.059979010070449694,-0.021132758922043186,12.000000000000002,0.0
PD,8.33,-0.08,-0.05955116136279499,-0.059626854101536605,-0.06839202848381704,-0.020448838637205015,-9.686688572365691,0.0
PD,8.34,-0.08,-0.06017238669249989,-0.06105694519725223,-0.06212253297049076,-0.01982761330750011,7.203273157377169,0.0
PD,8.35,-0.08,-0.06076237851130901,-0.06196107878465495,-0.058999181880911536,-0.019237621488690994,3.5814284869716206,0.0
PD,8.36,-0.08,-0.0614123804680435,-0.061414902521355084,-0.0650001956734492,-0.0185876195319565,-6.89327275728715,0.0
PD,8.370000000000001,-0.08,-0.062166338270186874,-0.05855740990067449,-0.07539578021433717,-0.017833661729813127,-12.000000000000002,0.0
PD,8.38,-0.08,-0.06295449646776252,-0.058491564919211834,-0.07881581975756502,-0.01704550353223748,-3.922139093859715,0.0
PD,8.39,-0.08,-0.0636386988199293,-0.06362637491784282,-0.06842023521667705,-0.016361301180070703,12.000000000000002,0.0
PD,8.4,-0.08,-0.06442685701750495,-0.059828578391800356,-0.07881581975756502,-0.015573142982495056,-12.000000000000002,0.0
PD,8.41,-0.08,-0.06511105936967172,-0.06435570406353569,-0.06842023521667705,-0.014888940630328279,12.000000000000002,0.0
PD,8.42,-0.08,-0.06589921756724737,-0.06160367731626956,-0.07881581975756502,-0.014100782432752632,-12.000000000000002,0.0
PD,8.43,-0.08,-0.06658341991941415,-0.06608581486655435,-0.06842023521667705,-0.013416580080585855,12.000000000000002,0.0
PD,8.44,-0.08,-0.06727205430001812,-0.06632130426732186,-0.06886343806039749,-0.012727945699981882,-0.5078796992276111,0.0
PD,8.45,-0.08,-0.06796579347647443,-0.06654110535473245,-0.06937391764563121,-0.012034206523525576,-0.5849766781114787,0.0
PD,8.46,-0.08,-0.06876348849833962,-0.06160808611773935,-0.07976950218651918,-0.011236511501660384,-12.000000000000002,0.0
PD,8.47,-0.08,-0.06945722767479592,-0.06706091734865004,-0.06937391764563121,-0.010542772325204078,12.000000000000002,0.0
PD,8.48,-0.08,-0.07004701100584336,-0.07087175673469885,-0.05897833310474324,-0.009952988994156642,12.000000000000002,0.0
PD,8.49,-0.08,-0.07074075018229967,-0.06810901526529164,-0.06937391764563121,-0.009259249817700335,-12.000000000000002,0.0
PD,8.5,-0.08,-0.0713305335133471,-0.07146441525646835,-0.05897833310474324,-0.0086694664866529,12.000000000000002,0.0
PD,8.51,-0.08,-0.07187828130868211,-0.07231003387914953,-0.05477477953350057,-0.008121718691317892,4.822609980356832,0.0
PD,8.52,-0.08,-0.072529984949426,-0.07006107858889789,-0.06517036407438855,-0.007470015050574,-12.000000000000002,0.0
PD,8.53,-0.08,-0.07307773274476101,-0.0724678137738837,-0.05477477953350058,-0.0069222672552389924,12.000000000000002,0.0
PD,8.540000000000001,-0.08,-0.0736326535343828,-0.0725205809157374,-0.05549207896217907,-0.006367346465617207,-0.8219927952178053,0.0
PD,8.55,-0.08,-0.07412890684002879,-0.07360468309065221,-0.0496253305645995,-0.005871093159971211,6.738320828794505,0.0
PD,8.56,-0.08,-0.07464362681445454,-0.07345574058681792,-0.051471997442574746,-0.0053563731855454655,-2.116605751836471,0.0
PD,8.57,-0.08,-0.07514591474512385,-0.07379369501958223,-0.05022879306693074,-0.004854085254876156,1.424754104244511,0.0
PD,8.58,-0.08,-0.07554424683038427,-0.07901984861053468,-0.039833208526042774,-0.004455753169615731,12.000000000000002,0.0
PD,8.59,-0.08,-0.07604653476105358,-0.0742111014931652,-0.05022879306693074,-0.0039534652389464214,-12.000000000000002,0.0
PD,8.6,-0.08,-0.076444866846314,-0.07801057360071419,-0.039833208526042774,-0.0035551331536859965,12.000000000000002,0.0
PD,8.61,-0.08,-0.0767620672706545,-0.07932946511743283,-0.03172004243404958,-0.0032379327293454996,9.338292000343543,0.0
PD,8.620000000000001,-0.08,-0.07718322354040388,-0.07687888975837187,-0.042115626974937544,-0.002816776459596118,-12.000000000000002,0.0
PD,8.63,-0.08,-0.07760003526271429,-0.07701526153377497,-0.041681172231041064,-0.002399964737285709,0.4978547291308178,0.0
PD,8.64,-0.08,-0.07791289113961582,-0.07898704759185886,-0.0312855876901531,-0.0020871088603841847,12.000000000000002,0.0
PD,8.65,-0.08,-0.07832970286192623,-0.07625082742427987,-0.041681172231041064,-0.0016702971380737758,-12.000000000000002,0.0
PD,8.66,-0.08,-0.07864255873882775,-0.08101405319466803,-0.0312855876901531,-0.0013574412611722514,12.000000000000002,0.0
PD,8.67,-0.08,-0.07905289763314183,-0.07945644623637287,-0.041033889431408274,-0.0009471023668581741,-11.24273944877935,0.0
PD,8.68,-0.08,-0.07941511195900126,-0.08022264590300783,-0.036221432585944,-0.0005848880409987378,5.523219572905302,0.0
PD,8.69,-0.08,-0.07982260005158283,-0.07950828649967995,-0.040748809258155924,-0.00017739994841717288,-5.195107061505669,0.0
PD,8.700000000000001,-0.08,-0.08024632790604638,-0.07926487148228835,-0.042372785446355796,0.00024632790604638133,-1.861266977931109,0.0
PD,8.71,-0.08,-0.08056609991510107,-0.08226211380529347,-0.03197720090546783,0.0005660999151010648,12.000000000000002,0.0
PD,8.72,-0.08,-0.08098982776956462,-0.07911753456018861,-0.042372785446355796,0.000989827769564619,-12.000000000000002,0.0
PD,8.73,-0.08,-0.0813095997786193,-0.08086382303289522,-0.03197720090546783,0.0013095997786193025,12.000000000000002,0.0
PD,8.74,-0.08,-0.0815254159422651,-0.08509349228524313,-0.021581616364579864,0.0015254159422651015,12.000000000000002,0.0
PD,8.75,-0.08,-0.08171181031461092,-0.08544259882305917,-0.018639437234581367,0.0017118103146109148,3.373437640164092,0.0
PD,8.76,-0.08,-0.08200216053236561,-0.08173644890046954,-0.029035021775469336,0.0020021605323656128,-12.000000000000002,0.0
PD,8.77,-0.08,-0.08224493321765192,-0.08244409516793832,-0.02427726852863063,0.002244933217651915,5.460244810251746,0.0
PD,8.78,-0.08,-0.0824837935677351,-0.08245177344480119,-0.02388603500831806,0.002483793567735093,0.4483251652580807,0.0
PD,8.790000000000001,-0.08,-0.08271359968610713,-0.08253975848079553,-0.022980611837203707,0.0027135996861071265,1.0375952402578232,0.0
PD,8.8,-0.08,-0.08295756634340348,-0.08226248000708676,-0.02439666572963498,0.002957566343403481,-1.6228952308790878,0.0
PD,8.81,-0.08,-0.08327479442562002,-0.08106226712370689,-0.031722808221654464,0.003274794425620023,-8.425474007730829,0.0
PD,8.82,-0.08,-0.0834880666624277,-0.08549700422745514,-0.021327223680766498,0.003488066662427694,12.000000000000002,0.0
PD,8.83,-0.08,-0.08367225266399417,-0.08583200984822928,-0.01841860015664684,0.003672252663994166,3.3349197640101518,0.0
PD,8.84,-0.08,-0.08384655619035773,-0.08585890037976893,-0.01743035263635692,0.0038465561903577306,1.132521985936045,0.0
PD,8.85,-0.08,-0.08412481556213018,-0.08326872285602031,-0.027825937177244887,0.00412481556213018,-12.000000000000002,0.0
PD,8.86,-0.08,-0.08450223684568715,-0.0816349208048373,-0.03774212835569668,0.004502236845687152,-11.43895788810063,0.0
PD,8.870000000000001,-0.08,-0.08477570228383524,-0.08536491572216617,-0.027346543814808714,0.00477570228383524,12.000000000000002,0.0
PD,8.88,-0.08,-0.08494521187657444,-0.08977910197215455,-0.01695095927392075,0.004945211876574443,12.000000000000002,0.0
PD,8.89,-0.08,-0.08519183696915744,-0.08835319760179519,-0.02466250925829909,0.00519183696915744,-8.872199490895634,0.0
PD,8.9,-0.08,-0.08552192390428406,-0.08685791041474947,-0.0330086935126621,0.005521923904284062,-9.609003517690534,0.0
PD,8.91,-0.08,-0.08585650149065253,-0.0866373816792745,-0.03345775863684695,0.0058565014906525326,-0.5145976452374197,0.0
PD,8.92,-0.08,-0.08617949395700829,-0.08667327874516198,-0.032299246635574944,0.006179493957008286,1.3276757778459671,0.0
PD,8.93,-0.08,-0.086529614022021,-0.08610233171104645,-0.035012006501271106,0.006529614022020999,-3.110120936292416,0.0
PD,8.94,-0.08,-0.0868043350296428,-0.0871531066836659,-0.02747210076217907,0.006804335029642797,8.673181299100078,0.0
PD,8.950000000000001,-0.08,-0.08718301188267347,-0.08470565580855599,-0.037867685303067035,0.007183011882673465,-12.000000000000002,0.0
PD,8.96,-0.08,-0.08745773289029526,-0.08853504649403621,-0.02747210076217907,0.007457732890295263,12.000000000000002,0.0
PD,8.97,-0.08,-0.08767924189942478,-0.08918236880924635,-0.02215090091295059,0.007679241899424774,6.109215321138953,0.0
PD,8.98,-0.08,-0.08800470675396316,-0.08672149082238385,-0.03254648545383856,0.008004706753963156,-12.000000000000002,0.0
PD,8.99,-0.08,-0.08822621576309267,-0.09107599089381539,-0.02215090091295059,0.008226215763092667,12.000000000000002,0.0
PD,9.0,0.05,-0.0883437689268133,-0.08744683235245267,-0.011755316372062624,0.1383437689268133,12.000000000000002,0.0
PD,9.01,0.05,-0.08835736624512504,-0.08813866255936076,-0.0013597318311746563,0.13835736624512504,12.000000000000002,0.0
PD,9.02,0.05,-0.08826700771802791,-0.08865225122496137,0.009035852709713311,0.1382670077180279,12.000000000000002,0.0
PD,9.03,0.05,-0.08821010976015047,-0.08509045550372939,0.005689795787744121,0.13821010976015047,-3.8371665212756634,0.0
PD,9.040000000000001,0.05,-0.08804925595686415,-0.0894545246507399,0.01608538032863209,0.13804925595686415,12.000000000000002,0.0
PD,9.05,0.05,-0.0879923579989867,-0.083928659615816,0.005689795787744123,0.1379923579989867,-12.000000000000002,0.0
PD,9.06,0.05,-0.08783150419570039,-0.0884432208974429,0.01608538032863209,0.1378315041957004,12.000000000000002,0.0
PD,9.07,0.05,-0.08756669454700519,-0.09038553708564084,0.026480964869520056,0.1375666945470052,12.000000000000002,0.0
PD,9.08,0.05,-0.08729440518606195,-0.08742685538501554,0.02722893609432477,0.13729440518606195,0.8571438588327619,0.0
PD,9.09,0.05,-0.08691815997970982,-0.08944689558669948,0.03762452063521274,0.13691815997970982,12.000000000000002,0.0
PD,9.1,0.05,-0.08643795892794881,-0.08842167167533682,0.048020105176100704,0.1364379589279488,12.000000000000002,0.0
PD,9.11,0.05,-0.08594147051797098,-0.08564389232791783,0.049648840997783564,0.13594147051797098,1.866724003712823,0.0
PD,9.120000000000001,0.05,-0.08534102626258426,-0.08483030634067072,0.06004442553867153,0.13534102626258426,12.000000000000002,0.0
PD,9.13,0.05,-0.08463662616178866,-0.08658536166309277,0.0704400100795595,0.13463662616178868,12.000000000000002,0.0
PD,9.14,0.05,-0.08399158083508085,-0.08266181587169585,0.06450453267078132,0.13399158083508084,-6.817632796098542,0.0
PD,9.15,0.05,-0.08324257966296415,-0.08167656531903858,0.0749001172116693,0.13324257966296416,12.000000000000002,0.0
PD,9.16,0.05,-0.0823934048938167,-0.08036997614983757,0.08491747691474495,0.1323934048938167,11.557262725008986,0.0
PD,9.17,0.05,-0.08144027427926037,-0.08133457807956526,0.09531306145563292,0.13144027427926036,12.000000000000002,0.0
PD,9.18,0.05,-0.08047077038532885,-0.07871341685508898,0.09695038939315204,0.13047077038532884,1.876575098783529,0.0
PD,9.19,0.05,-0.07939731064598846,-0.08423236724127696,0.10734597393404001,0.12939731064598847,12.000000000000002,0.0
PD,9.200000000000001,0.05,-0.0784039111388569,-0.08003312374324538,0.09933995071315525,0.1284039111388569,-9.213888473427298,0.0
PD,9.21,0.05,-0.07730655578631647,-0.08013792165150375,0.10973553525404323,0.12730655578631647,12.000000000000002,0.0
PD,9.22,0.05,-0.07622316687045547,-0.07706810406406168,0.10833889158610036,0.12622316687045548,-1.6006439483532349,0.0
PD,9.23,0.05,-0.07503582210918558,-0.07736606530884894,0.11873447612698833,0.12503582210918557,12.000000000000002,0.0
PD,9.24,0.05,-0.07379791898004803,-0.07536813779308504,0.12379031291375492,0.12379791898004804,5.803480703392111,0.0
PD,9.25,0.05,-0.07266397169631936,-0.07003356921963994,0.11339472837286695,0.12266397169631936,-12.000000000000002,0.0
PD,9.26,0.05,-0.07142606856718181,-0.07300341128916012,0.12379031291375492,0.12142606856718181,12.000000000000002,0.0
PD,9.27,0.05,-0.07016963976161465,-0.07059848393280138,0.12564288055671602,0.12016963976161465,2.1233721617084536,0.0
PD,9.28,0.05,-0.06880925511063861,-0.07063417842146312,0.13603846509760398,0.11880925511063861,12.000000000000002,0.0
PD,9.290000000000001,0.05,-0.06740632288482264,-0.06865782853472494,0.14029322258159765,0.11740632288482264,4.881496368527803,0.0
PD,9.3,0.05,-0.06591842418145256,-0.06739428952395049,0.1487898703370075,0.11591842418145257,9.783920949306964,0.0
PD,9.31,0.05,-0.06441777846498031,-0.06502177604950625,0.1500645716472247,0.11441777846498032,1.4608583798130397,0.0
PD,9.32,0.05,-0.06294361161832387,-0.06208716339388596,0.14741668466564328,0.11294361161832388,-3.035675038913911,0.0
PD,9.33,0.05,-0.06146833265518511,-0.059648823623117214,0.14752789631387686,0.1114683326551851,0.12743926660787053,0.0
PD,9.34,0.05,-0.05988909784663746,-0.060849092491366774,0.15792348085476482,0.10988909784663746,12.000000000000002,0.0
PD,9.35,0.05,-0.05829136627990039,-0.05871000407456625,0.15977315667370662,0.1082913662799004,2.120056102104479,0.0
PD,9.36,0.05,-0.05658967886775445,-0.060593095298271525,0.17016874121459458,0.10658967886775444,12.000000000000002,0.0
PD,9.370000000000001,0.05,-0.054977267481269874,-0.05676543235258569,0.1612411386484574,0.10497726748126987,-10.285432242561882,0.0
PD,9.38,0.05,-0.053449408953071154,-0.053096688551502694,0.15278585281987206,0.10344940895307116,-9.73582760943256,0.0
PD,9.39,0.05,-0.051865465302211096,-0.051717471676236845,0.15839436508600607,0.1018654653022111,6.440435875167311,0.0
PD,9.4,0.05,-0.050177565805942154,-0.05144224583662099,0.16878994962689403,0.10017756580594216,12.000000000000002,0.0
PD,9.41,0.05,-0.04854164727337716,-0.04840477788680625,0.16359185325649933,0.09854164727337716,-5.967362062188351,0.0
PD,9.42,0.05,-0.04682232775017674,-0.047560113855389524,0.1719319523200421,0.09682232775017674,9.601931250307405,0.0
